0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
"[0.5423741936683655, 0.4325633645057678, -0.14559826254844666]","[0.5445535182952881, 0.41774624586105347, -0.1259360909461975]","[0.5456148386001587, 0.4160420596599579, -0.1259085088968277]","[0.5464645028114319, 0.41409799456596375, -0.1259002983570099]","[0.5387157201766968, 0.4197164475917816, -0.1480407416820526]","[0.5356135964393616, 0.419620156288147, -0.14805375039577484]","[0.5335692763328552, 0.4194544553756714, -0.1480390727519989]","[0.5359424352645874, 0.4090564548969269, -0.016701679676771164]","[0.5217498540878296, 0.4191116988658905, -0.11956818401813507]","[0.5405058860778809, 0.44381898641586304, -0.10305283218622208]","[0.5341882705688477, 0.44403818249702454, -0.1315404176712036]","[0.513320803642273, 0.4775632917881012, 0.10727876424789429]","[0.5217298865318298, 0.46823713183403015, -0.14087815582752228]","[0.5247427821159363, 0.502651035785675, 0.2226400077342987]","[0.544929563999176, 0.4943156838417053, -0.12137994915246964]","[0.5456277132034302, 0.4722011387348175, 0.2590763568878174]","[0.5520679950714111, 0.4667961895465851, 0.005384492687880993]","[0.550808310508728, 0.46690255403518677, 0.27031707763671875]","[0.5550693273544312, 0.45971009135246277, 0.009209690615534782]","[0.5513173937797546, 0.46735888719558716, 0.2640250027179718]","[0.5511139631271362, 0.45767709612846375, 0.0013200959656387568]","[0.549197256565094, 0.4711652994155884, 0.25513407588005066]","[0.5489838719367981, 0.4621718227863312, 0.007613221649080515]","[0.5271254181861877, 0.6521390080451965, 0.07572337985038757]","[0.5380882024765015, 0.6486741304397583, -0.07573595643043518]","[0.5305653810501099, 0.7607935070991516, 0.06252637505531311]","[0.5620275735855103, 0.7633666396141052, -0.046815432608127594]","[0.5227993726730347, 0.8861094117164612, 0.08857379853725433]","[0.5738075375556946, 0.8785185217857361, -0.0009007867192849517]","[0.5164774656295776, 0.9038351774215698, 0.09038783609867096]","[0.5697355270385742, 0.8990274667739868, 0.001041528070345521]","[0.5486487150192261, 0.8916175365447998, 0.044489406049251556]","[0.6012243628501892, 0.8949768543243408, -0.052204400300979614]"
"[0.5423457026481628, 0.43230140209198, -0.1472957879304886]","[0.5442884564399719, 0.4176350235939026, -0.12796051800251007]","[0.5452245473861694, 0.4160566031932831, -0.12794706225395203]","[0.5460134744644165, 0.41423681378364563, -0.12795309722423553]","[0.5386022925376892, 0.41960540413856506, -0.1500391960144043]","[0.535419225692749, 0.41957518458366394, -0.15005642175674438]","[0.5328205227851868, 0.41915491223335266, -0.15004917979240417]","[0.5365055203437805, 0.40919286012649536, -0.01965506002306938]","[0.5206986665725708, 0.4175359904766083, -0.12075719982385635]","[0.5404745936393738, 0.44371649622917175, -0.10448424518108368]","[0.5340238213539124, 0.4437061846256256, -0.13300061225891113]","[0.5172930955886841, 0.4769400954246521, 0.10765032470226288]","[0.5178176760673523, 0.4685608744621277, -0.13760912418365479]","[0.529681384563446, 0.5039469599723816, 0.21806195378303528]","[0.5371542572975159, 0.5090473890304565, -0.11308716237545013]","[0.5450426340103149, 0.47072967886924744, 0.25990718603134155]","[0.5450013279914856, 0.4777463972568512, 0.013976934365928173]","[0.5493613481521606, 0.4657937288284302, 0.2718393802642822]","[0.5479451417922974, 0.47077029943466187, 0.018688974902033806]","[0.5502269268035889, 0.46558287739753723, 0.26602450013160706]","[0.5419705510139465, 0.4603193998336792, 0.010291799902915955]","[0.5483993887901306, 0.4696480631828308, 0.256512850522995]","[0.5422767400741577, 0.4724499583244324, 0.016075817868113518]","[0.5295091867446899, 0.6509209275245667, 0.0769396647810936]","[0.535685658454895, 0.6488401293754578, -0.0769156962633133]","[0.5388240218162537, 0.7607542276382446, 0.062084686011075974]","[0.5604007244110107, 0.7633968591690063, -0.05687374621629715]","[0.5383651256561279, 0.8774574995040894, 0.09055162966251373]","[0.5640860795974731, 0.8787699341773987, -0.005264402367174625]","[0.5260034203529358, 0.9035080671310425, 0.09102603793144226]","[0.5578396916389465, 0.9001489877700806, -0.0031156367622315884]","[0.5681267976760864, 0.891297459602356, 0.039355527609586716]","[0.5948654413223267, 0.897830069065094, -0.0610419437289238]"
"[0.5417813658714294, 0.4315604567527771, -0.1344965249300003]","[0.5432997941970825, 0.41698703169822693, -0.11754466593265533]","[0.5441631078720093, 0.4155999422073364, -0.11753245443105698]","[0.5450457334518433, 0.4139515161514282, -0.11754058301448822]","[0.5384135246276855, 0.4182046055793762, -0.1399500072002411]","[0.5355533957481384, 0.41761448979377747, -0.13997778296470642]","[0.5330660343170166, 0.4169507622718811, -0.13998812437057495]","[0.5359890460968018, 0.409239262342453, -0.01962536945939064]","[0.5213926434516907, 0.4156312644481659, -0.12161262333393097]","[0.5401405096054077, 0.44304487109184265, -0.09525063633918762]","[0.5341624617576599, 0.4431494176387787, -0.1241605132818222]","[0.5156998038291931, 0.4762205183506012, 0.10554299503564835]","[0.519165575504303, 0.466037780046463, -0.13880106806755066]","[0.528131902217865, 0.5046146512031555, 0.2204289734363556]","[0.541779100894928, 0.5099459886550903, -0.11022283881902695]","[0.544253408908844, 0.4657479524612427, 0.2776987850666046]","[0.5426570177078247, 0.47786056995391846, 0.043802790343761444]","[0.5482950210571289, 0.45725709199905396, 0.2919265031814575]","[0.5416524410247803, 0.46654212474823, 0.053826503455638885]","[0.5494613647460938, 0.45696526765823364, 0.28702282905578613]","[0.5388616323471069, 0.4606551229953766, 0.044085901230573654]","[0.5479564070701599, 0.46183568239212036, 0.2746548354625702]","[0.5382109880447388, 0.47284072637557983, 0.04608640447258949]","[0.5299691557884216, 0.6475743055343628, 0.07646432518959045]","[0.5357605218887329, 0.6469324827194214, -0.07643859088420868]","[0.539924681186676, 0.759166955947876, 0.060695189982652664]","[0.5523971319198608, 0.7626312375068665, -0.055903173983097076]","[0.5382665395736694, 0.8760874271392822, 0.08825205266475677]","[0.5642585158348083, 0.8803207278251648, -0.012202838435769081]","[0.5260505080223083, 0.9049577116966248, 0.0877574235200882]","[0.5584306120872498, 0.9024072289466858, -0.011150885373353958]","[0.5665381550788879, 0.8913277983665466, 0.03729166463017464]","[0.5936406254768372, 0.9005624055862427, -0.06999499350786209]"
"[0.5421731472015381, 0.43147361278533936, -0.09658531844615936]","[0.5433961153030396, 0.4169369339942932, -0.0805339366197586]","[0.5441005229949951, 0.41556236147880554, -0.08055197447538376]","[0.5447942018508911, 0.4139246344566345, -0.08056629449129105]","[0.5388570427894592, 0.41814836859703064, -0.10868670791387558]","[0.5360790491104126, 0.41760265827178955, -0.10874531418085098]","[0.533467173576355, 0.41686442494392395, -0.10880774259567261]","[0.5356819033622742, 0.40930822491645813, 0.01070307195186615]","[0.521831214427948, 0.41518333554267883, -0.11967445909976959]","[0.540380597114563, 0.4428956210613251, -0.05949069932103157]","[0.5348443388938904, 0.4429261088371277, -0.09666423499584198]","[0.5251953601837158, 0.47195693850517273, 0.11646958440542221]","[0.507483720779419, 0.4661470055580139, -0.1363191157579422]","[0.5551302433013916, 0.4868350923061371, 0.19311051070690155]","[0.5288193225860596, 0.5144769549369812, -0.1149158626794815]","[0.5511070489883423, 0.4268046021461487, 0.19539962708950043]","[0.5353442430496216, 0.4738085865974426, 0.024793501943349838]","[0.5508054494857788, 0.4110242426395416, 0.1978607177734375]","[0.5345134735107422, 0.46198222041130066, 0.029547646641731262]","[0.5502933859825134, 0.4090319871902466, 0.19914674758911133]","[0.5328583121299744, 0.4574343264102936, 0.020134497433900833]","[0.5491729974746704, 0.41586291790008545, 0.1929187923669815]","[0.5293653607368469, 0.4685327410697937, 0.026968548074364662]","[0.5389219522476196, 0.6467363834381104, 0.07742121070623398]","[0.5331588387489319, 0.6455021500587463, -0.07735146582126617]","[0.5542298555374146, 0.7605583667755127, 0.06524362415075302]","[0.5354934930801392, 0.7626292705535889, -0.06769756227731705]","[0.5633997321128845, 0.8749843239784241, 0.11497993767261505]","[0.5392406582832336, 0.8836955428123474, -0.012910823337733746]","[0.5568317174911499, 0.8992547988891602, 0.11519181728363037]","[0.5329627990722656, 0.9053754806518555, -0.011434179730713367]","[0.5945886969566345, 0.8917061686515808, 0.044914476573467255]","[0.5650365352630615, 0.9102950692176819, -0.08641555905342102]"
"[0.5420905947685242, 0.43264898657798767, -0.12790918350219727]","[0.5434731841087341, 0.41810914874076843, -0.10717792809009552]","[0.5444000959396362, 0.4167066216468811, -0.10717044025659561]","[0.545311689376831, 0.41500166058540344, -0.1072143092751503]","[0.5383803248405457, 0.4189978837966919, -0.12954719364643097]","[0.5351755619049072, 0.4181724488735199, -0.12962058186531067]","[0.5318403244018555, 0.41712430119514465, -0.12965162098407745]","[0.5370372533798218, 0.4093379080295563, 0.004749659914523363]","[0.5203438401222229, 0.4148160517215729, -0.10120512545108795]","[0.5405365824699402, 0.4438152015209198, -0.08101926743984222]","[0.5345842242240906, 0.4431179463863373, -0.11139790713787079]","[0.5413845777511597, 0.4701167941093445, 0.11544500291347504]","[0.49579763412475586, 0.4660453796386719, -0.08582094311714172]","[0.5659064054489136, 0.4695117175579071, 0.1913861632347107]","[0.5074235200881958, 0.5148309469223022, -0.01982659474015236]","[0.5535751581192017, 0.4101760983467102, 0.20752951502799988]","[0.5220680236816406, 0.4713590443134308, 0.1453181803226471]","[0.5517683029174805, 0.3939722776412964, 0.20864185690879822]","[0.5257545113563538, 0.45984259247779846, 0.15969303250312805]","[0.5499786138534546, 0.3949389159679413, 0.21116650104522705]","[0.5256627202033997, 0.4498652219772339, 0.1485850214958191]","[0.5487715005874634, 0.40297847986221313, 0.20614877343177795]","[0.5241420865058899, 0.46547049283981323, 0.1483387053012848]","[0.543599545955658, 0.6431745290756226, 0.06831365078687668]","[0.5275489091873169, 0.6450796127319336, -0.06815744936466217]","[0.5616140365600586, 0.7582984566688538, 0.0412353090941906]","[0.526145875453949, 0.7625787258148193, -0.076368048787117]","[0.5778058767318726, 0.8753307461738586, 0.11033948510885239]","[0.5205609202384949, 0.8867508769035339, -0.00878320075571537]","[0.5711647868156433, 0.8966174721717834, 0.11053067445755005]","[0.5119634866714478, 0.9063432216644287, -0.006930517964065075]","[0.6151695847511292, 0.8908900022506714, 0.0339251346886158]","[0.5423771142959595, 0.9143365025520325, -0.09464193880558014]"
"[0.5419569611549377, 0.4337548315525055, -0.11246006190776825]","[0.5435640811920166, 0.41904693841934204, -0.08989758789539337]","[0.5447002053260803, 0.4175972044467926, -0.08992654830217361]","[0.5457903146743774, 0.41584205627441406, -0.08998319506645203]","[0.5378403663635254, 0.4199681282043457, -0.11008963733911514]","[0.5342972278594971, 0.419007271528244, -0.11014819145202637]","[0.5306010246276855, 0.4177137315273285, -0.1101846694946289]","[0.5377107858657837, 0.40954023599624634, 0.02511153742671013]","[0.519041895866394, 0.41487348079681396, -0.06699180603027344]","[0.5405957102775574, 0.4444165527820587, -0.0646011084318161]","[0.5342840552330017, 0.44352081418037415, -0.09163399040699005]","[0.5464158654212952, 0.4695200026035309, 0.11805354058742523]","[0.4921945035457611, 0.4661816656589508, -0.06751096993684769]","[0.5711100697517395, 0.4722939729690552, 0.13510581851005554]","[0.5067629218101501, 0.5138224363327026, -0.05214555934071541]","[0.5564795732498169, 0.40060222148895264, 0.09665706753730774]","[0.5214742422103882, 0.4560345411300659, 0.08962135761976242]","[0.552946925163269, 0.3822639286518097, 0.08581773936748505]","[0.5253264307975769, 0.4420151710510254, 0.11152090132236481]","[0.5500739812850952, 0.3822031319141388, 0.0939682200551033]","[0.522445559501648, 0.4368830621242523, 0.0965961441397667]","[0.5489176511764526, 0.39114242792129517, 0.09587626904249191]","[0.5237734317779541, 0.4459884762763977, 0.0922531709074974]","[0.5444889068603516, 0.64095139503479, 0.06233986094594002]","[0.5257991552352905, 0.6444428563117981, -0.06215851381421089]","[0.561764657497406, 0.7562174201011658, 0.033397357910871506]","[0.5257097482681274, 0.7623146772384644, -0.07572517544031143]","[0.5781057476997375, 0.8746483325958252, 0.10856541246175766]","[0.5191562175750732, 0.8883852362632751, -0.0008821907686069608]","[0.5715581178665161, 0.8947408199310303, 0.11016225814819336]","[0.5106241703033447, 0.9059968590736389, 0.002412669127807021]","[0.6141111254692078, 0.8907574415206909, 0.03167013078927994]","[0.5393486618995667, 0.9189308285713196, -0.08865831792354584]"
"[0.5419411659240723, 0.4336800277233124, -0.12513989210128784]","[0.5436283946037292, 0.4189665615558624, -0.10469697415828705]","[0.5448073744773865, 0.41754859685897827, -0.10471323877573013]","[0.5459007024765015, 0.4158329665660858, -0.10475261509418488]","[0.5376973748207092, 0.4199253022670746, -0.1263563483953476]","[0.53409343957901, 0.4190114736557007, -0.12640362977981567]","[0.5303486585617065, 0.4177284240722656, -0.12641172111034393]","[0.5376251935958862, 0.40966740250587463, 0.012907171621918678]","[0.5185249447822571, 0.4147575795650482, -0.07321838289499283]","[0.5408765077590942, 0.44427716732025146, -0.07756052911281586]","[0.534285843372345, 0.44344988465309143, -0.10631386190652847]","[0.5383381843566895, 0.46697184443473816, 0.11400657892227173]","[0.49292635917663574, 0.469450443983078, -0.0863192230463028]","[0.560934841632843, 0.4905432462692261, 0.1531183123588562]","[0.512039065361023, 0.5240328907966614, -0.03513815253973007]","[0.5568264722824097, 0.44536292552948, 0.11606408655643463]","[0.5292493104934692, 0.4630541503429413, 0.12571844458580017]","[0.5575429201126099, 0.43647894263267517, 0.10865439474582672]","[0.5326058268547058, 0.45536959171295166, 0.13798511028289795]","[0.5548710823059082, 0.43633511662483215, 0.10778047144412994]","[0.5280724763870239, 0.4455519914627075, 0.1259160339832306]","[0.5514931082725525, 0.4413532316684723, 0.112005315721035]","[0.5286540389060974, 0.4563387632369995, 0.12800225615501404]","[0.5513657331466675, 0.640696108341217, 0.06253306567668915]","[0.5260876417160034, 0.6444751620292664, -0.062384046614170074]","[0.5686875581741333, 0.7570406794548035, 0.03936392813920975]","[0.5262169241905212, 0.7627381682395935, -0.0747256726026535]","[0.5791100859642029, 0.8652366399765015, 0.12712258100509644]","[0.5193469524383545, 0.8901021480560303, 0.0014184204628691077]","[0.5678950548171997, 0.8903715014457703, 0.13047263026237488]","[0.5108899474143982, 0.9073686003684998, 0.004958151839673519]","[0.6129223108291626, 0.8894779682159424, 0.0543350949883461]","[0.5428515672683716, 0.9210500717163086, -0.08622552454471588]"
"[0.542044997215271, 0.4339991807937622, -0.12874607741832733]","[0.5439537167549133, 0.4191829562187195, -0.1103425994515419]","[0.5451663136482239, 0.41781678795814514, -0.11035384237766266]","[0.5462455153465271, 0.4161510467529297, -0.11036030948162079]","[0.5377281308174133, 0.42011386156082153, -0.13248451054096222]","[0.5341958999633789, 0.41922277212142944, -0.13252165913581848]","[0.5305989384651184, 0.4179105758666992, -0.13254758715629578]","[0.5375381708145142, 0.4102405309677124, -0.0013446762459352612]","[0.5188968181610107, 0.4147607982158661, -0.1001078337430954]","[0.541296124458313, 0.4447273015975952, -0.08569399267435074]","[0.5343506336212158, 0.4436115324497223, -0.11468221992254257]","[0.5373450517654419, 0.4673677682876587, 0.11251240968704224]","[0.49929627776145935, 0.47080835700035095, -0.10633137077093124]","[0.5555475950241089, 0.4942382872104645, 0.1644376814365387]","[0.5178651809692383, 0.5280998945236206, -0.08914624154567719]","[0.5551192164421082, 0.4569949209690094, 0.1663791388273239]","[0.5318413972854614, 0.4724568724632263, 0.013826822862029076]","[0.5561210513114929, 0.450569748878479, 0.16800443828105927]","[0.5353367924690247, 0.46232712268829346, 0.015638742595911026]","[0.5543133020401001, 0.4485625922679901, 0.16512484848499298]","[0.5296223163604736, 0.4485553801059723, 0.007097094319760799]","[0.5515531897544861, 0.452549546957016, 0.16299092769622803]","[0.5305578708648682, 0.4604116380214691, 0.015712421387434006]","[0.5473345518112183, 0.6409154534339905, 0.06796781718730927]","[0.526629626750946, 0.6444927453994751, -0.06788665056228638]","[0.5629080533981323, 0.7570985555648804, 0.04844513162970543]","[0.5270029902458191, 0.7612974047660828, -0.07208870351314545]","[0.5618554949760437, 0.866683840751648, 0.11656489223241806]","[0.5350046753883362, 0.8876323699951172, -0.015747837722301483]","[0.5535329580307007, 0.8892883658409119, 0.11585783958435059]","[0.5286902189254761, 0.9062407612800598, -0.014299807138741016]","[0.5945124626159668, 0.8895591497421265, 0.04381787031888962]","[0.5617142915725708, 0.9188140630722046, -0.09241926670074463]"
"[0.5421295166015625, 0.4329758882522583, -0.1356596201658249]","[0.54393070936203, 0.4179702401161194, -0.11694272607564926]","[0.5451062321662903, 0.4166836142539978, -0.11693427711725235]","[0.5462097525596619, 0.41498807072639465, -0.11691361665725708]","[0.5378897190093994, 0.4186182916164398, -0.13951601088047028]","[0.5344103574752808, 0.4177154302597046, -0.13954433798789978]","[0.530784010887146, 0.41641104221343994, -0.13955074548721313]","[0.5365214943885803, 0.40986719727516174, -0.011390767060220242]","[0.5191118717193604, 0.41323167085647583, -0.1127387285232544]","[0.5412813425064087, 0.4441464841365814, -0.09336460381746292]","[0.5344423055648804, 0.4431702792644501, -0.12242917716503143]","[0.5282560586929321, 0.46804311871528625, 0.11084474623203278]","[0.5078204870223999, 0.470725953578949, -0.12975259125232697]","[0.5403531193733215, 0.5097042322158813, 0.1900753676891327]","[0.5300947427749634, 0.525413453578949, -0.10651674121618271]","[0.5505721569061279, 0.48623380064964294, 0.19456340372562408]","[0.5378325581550598, 0.4790059030056, 0.006960303522646427]","[0.554078221321106, 0.48323243856430054, 0.20270505547523499]","[0.5415894985198975, 0.4695664942264557, 0.009491048753261566]","[0.5536426305770874, 0.47963947057724, 0.1910356730222702]","[0.535537600517273, 0.46264123916625977, 0.0007673554355278611]","[0.550915539264679, 0.4822583496570587, 0.18870756030082703]","[0.5342783331871033, 0.4684976637363434, 0.008773913607001305]","[0.5407516360282898, 0.6411105990409851, 0.07412584125995636]","[0.5322318077087402, 0.644506573677063, -0.07410603016614914]","[0.5439456701278687, 0.7554439306259155, 0.06524857133626938]","[0.536464512348175, 0.7598606944084167, -0.06108113005757332]","[0.5346403121948242, 0.8791223168373108, 0.11383490264415741]","[0.5588709115982056, 0.8855164051055908, -0.012620912864804268]","[0.5288397073745728, 0.8984858989715576, 0.1139305830001831]","[0.5541000962257385, 0.9051401615142822, -0.01040138490498066]","[0.5693579912185669, 0.8892565965652466, 0.0524778850376606]","[0.5864310264587402, 0.9132515788078308, -0.0740358904004097]"
"[0.5421522855758667, 0.43303218483924866, -0.13294334709644318]","[0.5439335703849792, 0.4181690812110901, -0.11485936492681503]","[0.5450503826141357, 0.41695454716682434, -0.11484775692224503]","[0.5460932850837708, 0.41534578800201416, -0.11483961343765259]","[0.5379997491836548, 0.41873493790626526, -0.137100487947464]","[0.5345187783241272, 0.4178069829940796, -0.13712845742702484]","[0.5308095812797546, 0.41645124554634094, -0.13714702427387238]","[0.5364802479743958, 0.41066691279411316, -0.01338956318795681]","[0.5193420648574829, 0.41322246193885803, -0.11383148282766342]","[0.5412644147872925, 0.44416487216949463, -0.09208153188228607]","[0.5344655513763428, 0.44316866993904114, -0.12089719623327255]","[0.527766227722168, 0.4692312777042389, 0.10785941779613495]","[0.5080615878105164, 0.4720853865146637, -0.12788286805152893]","[0.5479931235313416, 0.5087608098983765, 0.1898958384990692]","[0.5272842645645142, 0.5249183773994446, -0.11722256243228912]","[0.5508231520652771, 0.463356077671051, 0.20188334584236145]","[0.536934494972229, 0.47835975885391235, -0.012766006402671337]","[0.5538955926895142, 0.45252707600593567, 0.21217243373394012]","[0.5411204695701599, 0.4665350615978241, -0.011009019799530506]","[0.5534435510635376, 0.44972074031829834, 0.21054795384407043]","[0.5353103876113892, 0.44946157932281494, -0.01653190702199936]","[0.550658643245697, 0.45562905073165894, 0.20001284778118134]","[0.5343812108039856, 0.4642554521560669, -0.00985889695584774]","[0.5405673980712891, 0.6426620483398438, 0.0740886777639389]","[0.5352078676223755, 0.6449148058891296, -0.07407061755657196]","[0.5396999716758728, 0.7555224299430847, 0.07494008541107178]","[0.5527922511100769, 0.7665285468101501, -0.0568370521068573]","[0.5304244756698608, 0.8840997815132141, 0.12515957653522491]","[0.564918041229248, 0.8854448199272156, -0.003743646666407585]","[0.5248739123344421, 0.9022526144981384, 0.12601236999034882]","[0.5600216388702393, 0.9050441384315491, -0.0011007841676473618]","[0.5635072588920593, 0.8912824988365173, 0.06960262358188629]","[0.5914382934570312, 0.9127748608589172, -0.06536957621574402]"
"[0.5418182611465454, 0.4330154061317444, -0.12992295622825623]","[0.543732762336731, 0.4183562099933624, -0.11222423613071442]","[0.5448330044746399, 0.41727060079574585, -0.11221706867218018]","[0.5458803772926331, 0.41586312651634216, -0.11221548169851303]","[0.5377794504165649, 0.4188178777694702, -0.1342228353023529]","[0.5343229174613953, 0.41787847876548767, -0.13425084948539734]","[0.5306357145309448, 0.41649511456489563, -0.1342717558145523]","[0.5357275605201721, 0.41186487674713135, -0.012025045230984688]","[0.5183197855949402, 0.4132818877696991, -0.11149753630161285]","[0.5405034422874451, 0.44412994384765625, -0.08955655246973038]","[0.5339576005935669, 0.44314295053482056, -0.11816275119781494]","[0.5272842645645142, 0.46928277611732483, 0.10056070238351822]","[0.5038516521453857, 0.4745374023914337, -0.12582208216190338]","[0.5568596124649048, 0.5042572617530823, 0.16682271659374237]","[0.5226883292198181, 0.5241748690605164, -0.1288159042596817]","[0.5507312417030334, 0.44200655817985535, 0.17192304134368896]","[0.5359736680984497, 0.4680980145931244, -0.030864780768752098]","[0.5537732243537903, 0.42684847116470337, 0.17617839574813843]","[0.5407095551490784, 0.453103631734848, -0.030983928591012955]","[0.5527767539024353, 0.4245034158229828, 0.18034273386001587]","[0.5344582796096802, 0.4436306953430176, -0.03558741882443428]","[0.5505977272987366, 0.43159565329551697, 0.17170806229114532]","[0.534261167049408, 0.45236736536026, -0.027881106361746788]","[0.5422355532646179, 0.6445376873016357, 0.07374205440282822]","[0.5350872278213501, 0.6453878283500671, -0.07371432334184647]","[0.5431400537490845, 0.7605749368667603, 0.07714679837226868]","[0.5484553575515747, 0.7657883763313293, -0.05265368893742561]","[0.5374594330787659, 0.878032922744751, 0.13394679129123688]","[0.5645509362220764, 0.8853743672370911, 0.011030599474906921]","[0.5323926210403442, 0.8967847228050232, 0.135574072599411]","[0.5585010051727295, 0.9050055742263794, 0.014079371467232704]","[0.565174400806427, 0.8916599750518799, 0.07560820877552032]","[0.587607741355896, 0.9127494096755981, -0.05779557675123215]"
"[0.5413157343864441, 0.43305447697639465, -0.12991401553153992]","[0.543429434299469, 0.41855567693710327, -0.11336036026477814]","[0.5446707010269165, 0.4175529479980469, -0.11335661262273788]","[0.5458483099937439, 0.4162670969963074, -0.11333902925252914]","[0.5368089079856873, 0.41886574029922485, -0.13433852791786194]","[0.5331677198410034, 0.4178922474384308, -0.1343611478805542]","[0.5294002294540405, 0.4165054261684418, -0.1343863159418106]","[0.5355672836303711, 0.41264107823371887, -0.013724925927817822]","[0.5167214870452881, 0.4133123755455017, -0.11006846278905869]","[0.5402768850326538, 0.4441363513469696, -0.08951882272958755]","[0.5332896709442139, 0.4431261122226715, -0.11706002056598663]","[0.5284061431884766, 0.4693949818611145, 0.08977719396352768]","[0.49567317962646484, 0.47535476088523865, -0.12458286434412003]","[0.5606998205184937, 0.5034486651420593, 0.08968178927898407]","[0.5172260999679565, 0.5315616130828857, -0.14516593515872955]","[0.5511232614517212, 0.44118648767471313, 0.01383337564766407]","[0.5348597764968872, 0.4684999883174896, -0.0939566045999527]","[0.5534781217575073, 0.4278799891471863, 0.003429196309298277]","[0.5382723808288574, 0.45270463824272156, -0.10006718337535858]","[0.552501916885376, 0.42550456523895264, 0.010138927958905697]","[0.5338692665100098, 0.4452345073223114, -0.10396923124790192]","[0.550470232963562, 0.43251049518585205, 0.012419762089848518]","[0.532069206237793, 0.4529028534889221, -0.09167876094579697]","[0.5429699420928955, 0.6453148722648621, 0.07083412259817123]","[0.5350171327590942, 0.6464224457740784, -0.07084077596664429]","[0.5410391092300415, 0.7610218524932861, 0.07440441846847534]","[0.552099347114563, 0.7681732773780823, -0.04754764214158058]","[0.5329400897026062, 0.8843701481819153, 0.13268986344337463]","[0.5657914280891418, 0.8841054439544678, 0.015619136393070221]","[0.5278547406196594, 0.901441216468811, 0.13428106904029846]","[0.56194007396698, 0.9032028317451477, 0.018261771649122238]","[0.561320424079895, 0.89412522315979, 0.07033749669790268]","[0.5895544290542603, 0.9125101566314697, -0.058784328401088715]"
"[0.5411564111709595, 0.43332746624946594, -0.1317531317472458]","[0.5433964133262634, 0.4190601110458374, -0.11514631658792496]","[0.5446458458900452, 0.4182058870792389, -0.11514998972415924]","[0.5457745790481567, 0.4171323776245117, -0.11513437330722809]","[0.5365155935287476, 0.419135183095932, -0.13463594019412994]","[0.5327556133270264, 0.4180665612220764, -0.1346573531627655]","[0.528886616230011, 0.41658467054367065, -0.13468995690345764]","[0.535622775554657, 0.41412100195884705, -0.013130418956279755]","[0.5161741971969604, 0.4133625626564026, -0.10241202265024185]","[0.5401352643966675, 0.44444310665130615, -0.0905187577009201]","[0.5330350399017334, 0.443386435508728, -0.11650986969470978]","[0.5325709581375122, 0.469482421875, 0.08073709160089493]","[0.49261894822120667, 0.4759245812892914, -0.10881258547306061]","[0.5684555172920227, 0.49943646788597107, 0.06347613781690598]","[0.5091164708137512, 0.5305683612823486, -0.13957425951957703]","[0.5549861788749695, 0.43566423654556274, -0.02234276570379734]","[0.5332887172698975, 0.46838057041168213, -0.08473215252161026]","[0.5539454221725464, 0.42097359895706177, -0.03624032437801361]","[0.5366977453231812, 0.45157793164253235, -0.08957166224718094]","[0.5524031519889832, 0.4194340407848358, -0.027571091428399086]","[0.5328006148338318, 0.4439387619495392, -0.0912473201751709]","[0.5504840612411499, 0.426962673664093, -0.023247357457876205]","[0.5319962501525879, 0.4530342221260071, -0.08117887377738953]","[0.5426648855209351, 0.645512044429779, 0.061615489423274994]","[0.5323293209075928, 0.6470092535018921, -0.06163434311747551]","[0.5557209849357605, 0.7626718282699585, 0.07236960530281067]","[0.5393453240394592, 0.7680419087409973, -0.04884650930762291]","[0.5584902167320251, 0.8732097744941711, 0.14111897349357605]","[0.5409579873085022, 0.8840904831886292, 0.015046747401356697]","[0.5522145628929138, 0.891357421875, 0.14420440793037415]","[0.5365330576896667, 0.9026749730110168, 0.017829377204179764]","[0.5772294998168945, 0.8988629579544067, 0.07382896542549133]","[0.5611923933029175, 0.9167649149894714, -0.06494134664535522]"
