Frame,Centre,nose,left eye(inner),left eye,left eye(outer),right eye(inner),right eye,right eye(outer),left ear,right ear,mouth(left),mouth(right),left shoulder,right shoulder,left elbow,right elbow,left wrist,right wrist,left pinky,right pinky,left index,right index,left thumb,right thumb,left hip,right hip,left knee,right knee,left ankle,right ankle,left heel,right heel,left foot index,right foot index
25.0,0.7105999301981043/0.3785917184970997/0.06064228234053762,0.715176522731781/0.23791496455669403/-0.12918147444725037,0.7043147683143616/0.22310380637645721/-0.12847444415092468,0.7054567933082581/0.2231900840997696/-0.12850189208984375,0.7049212455749512/0.22336424887180328/-0.12854157388210297,0.7047477960586548/0.22206076979637146/-0.1363445222377777,0.7074706554412842/0.23056936264038086/-0.13636654615402222,0.7081939578056335/0.23074571788311005/-0.1364428699016571,0.7034865617752075/0.23383039236068726/-0.11375828087329865,0.7055271863937378/0.2369062602519989/-0.12496484816074371,0.7058788537979126/0.24270397424697876/-0.10680805146694183,0.7136253118515015/0.2473587542772293/-0.11621905863285065,0.6760938763618469/0.27477189898490906/-0.01004315447062254,0.7262169122695923/0.27506452798843384/-0.16607849299907684,0.6653125286102295/0.332124799489975/0.1093335896730423,0.7467511892318726/0.32140082120895386/-0.029124882072210312,0.6794754266738892/0.30700647830963135/0.187338188290596,0.7453315258026123/0.2796708345413208/0.061247728765010834,0.679195761680603/0.30164283514022827/0.1970233917236328,0.7496732473373413/0.27030807733535767/0.0649319514632225,0.684770405292511/0.2943466305732727/0.19124415516853333,0.7404189705848694/0.26066261529922485/0.05915466696023941,0.6864153146743774/0.29770976305007935/0.18683673441410065,0.7388395071029663/0.2692893147468567/0.06303555518388748,0.6963976621627808/0.4161926209926605/0.03378717973828316,0.7214640378952026/0.41537266969680786/-0.03399943560361862,0.7018262147903442/0.5016780495643616/0.1195191890001297,0.7252168655395508/0.5044321417808533/0.024397656321525574,0.7048357725143433/0.5975858569145203/0.23633360862731934,0.7156720757484436/0.6158768534660339/0.15600839257240295,0.7035610675811768/0.6182023882865906/0.2473725974559784,0.7084795236587524/0.6390478014945984/0.17959949374198914,0.7167023420333862/0.602922260761261/0.22343698143959045,0.7298534512519836/0.6279528141021729/0.1269182413816452
26.0,0.708834950570707/0.4001702649725808/0.10666007279521889,0.7057817578315735/0.23807531595230103/0.1604451835155487,0.6998892426490784/0.22461222112178802/0.1529061645269394,0.6994086503982544/0.22435815632343292/0.15287849307060242,0.6983755230903625/0.22440189123153687/0.1528504490852356,0.7047490477561951/0.22936266660690308/0.1479741930961609,0.7066256403923035/0.2333758920431137/0.147963285446167,0.7070531249046326/0.23322294652462006/0.1478692591190338,0.6957048177719116/0.23581382632255554/0.12292621284723282,0.7051454782485962/0.2390860617160797/0.10031996667385101,0.7015451192855835/0.24513177573680878/0.1538829356431961,0.7063671350479126/0.24833497405052185/0.14715030789375305,0.6754982471466064/0.28199058771133423/0.09682609885931015,0.7263601422309875/0.2777523100376129/0.05427176505327225,0.6648339033126831/0.35137230157852173/0.12276402860879898,0.7458704710006714/0.3338741660118103/0.05199199169874191,0.6774724721908569/0.35587698221206665/0.17978408932685852,0.7434704899787903/0.33533748984336853/0.09096167981624603,0.6766123175621033/0.36362120509147644/0.18122002482414246,0.7460947036743164/0.3380337953567505/0.09155957400798798,0.6835708022117615/0.33886656165122986/0.1838439404964447,0.7381767630577087/0.33386141061782837/0.0903201475739479,0.6858492493629456/0.3302191495895386/0.18138182163238525,0.7355756163597107/0.3349744975566864/0.09132027626037598,0.6959093809127808/0.41874492168426514/0.025476723909378052,0.7265732288360596/0.42007383704185486/-0.025717413052916527,0.7014186978340149/0.5080283284187317/0.10720423609018326,0.7225011587142944/0.5172118544578552/0.02613125368952751,0.7047725915908813/0.6114971041679382/0.14862479269504547,0.7161734700202942/0.6241343021392822/0.08151067793369293,0.7043079137802124/0.6306618452072144/0.15043483674526215,0.7097955942153931/0.6401580572128296/0.08481661975383759,0.7132549285888672/0.6183966994285583/0.1294230818748474,0.729907214641571/0.6334677934646606/0.05094711109995842
27.0,0.7078169738804853/0.4245848633624889/0.06827081353576095,0.702491819858551/0.23850809037685394/0.05823365971446037,0.6981191039085388/0.22652004659175873/0.0492633581161499,0.6971402764320374/0.22625358402729034/0.04922172799706459,0.6960097551345825/0.22628001868724823/0.04918337240815163,0.7049440741539001/0.2345445454120636/0.045029956847429276,0.7066332101821899/0.23637206852436066/0.04504530876874924,0.7071104645729065/0.23629610240459442/0.044967032968997955,0.6931111812591553/0.2369728833436966/0.02376420609652996,0.7056931853294373/0.24234436452388763/0.0039774226024746895,0.7000386118888855/0.24645410478115082/0.05399342626333237,0.7036730051040649/0.2489495575428009/0.048263125121593475,0.6749809980392456/0.2870357632637024/0.027143236249685287,0.7279528379440308/0.284481406211853/-0.018571138381958008,0.6648815870285034/0.3679019510746002/0.027551308274269104,0.7456165552139282/0.35395732522010803/0.0100989555940032,0.6719818115234375/0.41362103819847107/0.06504076719284058,0.7471412420272827/0.39529743790626526/0.0173573549836874,0.6700283288955688/0.4281572699546814/0.06128207594156265,0.7497304081916809/0.4083889126777649/0.015653645619750023,0.6750019788742065/0.42091789841651917/0.0688091441988945,0.7444249391555786/0.40472620725631714/0.016128813847899437,0.677211582660675/0.41454437375068665/0.06785671412944794,0.7362760305404663/0.40995463728904724/0.016988420858979225,0.6959418654441833/0.4244225323200226/0.019433369860053062,0.7288750410079956/0.42266809940338135/-0.01976010948419571,0.7000979781150818/0.5133445262908936/0.10270614922046661,0.7210559248924255/0.5222293138504028/0.05209781602025032,0.7044922709465027/0.6186939477920532/0.20868563652038574,0.7165957689285278/0.6278479695320129/0.1682453751564026,0.7048276662826538/0.635903000831604/0.22063890099525452,0.7105669975280762/0.6408064961433411/0.18014934659004211,0.7092336416244507/0.6214880347251892/0.20215347409248352,0.7291350364685059/0.6341741681098938/0.14539086818695068
28.0,0.7076812518967522/0.4212260483591645/0.1004334956890455,0.7056814432144165/0.2469428926706314/0.09282846748828888,0.7027738094329834/0.23721519112586975/0.08495568484067917,0.7021690607070923/0.23728123307228088/0.08492732793092728,0.7015251517295837/0.2374357134103775/0.08489716798067093,0.7059386968612671/0.23878386616706848/0.08228476345539093,0.707197904586792/0.23935526609420776/0.08229682594537735,0.7073754072189331/0.23920674622058868/0.08221650123596191,0.6974396705627441/0.24444137513637543/0.06092144176363945,0.7057276368141174/0.24487534165382385/0.04820651561021805,0.6996179223060608/0.24661587178707123/0.08875799924135208,0.7058666944503784/0.255681574344635/0.08495374023914337,0.6772435903549194/0.28866928815841675/0.041242025792598724,0.7289406657218933/0.2845863699913025/0.028018523007631302,0.6654911637306213/0.3680204451084137/0.07461124658584595,0.745572566986084/0.3499404489994049/0.05268026143312454,0.6719709634780884/0.4088720381259918/0.13633732497692108,0.7427522540092468/0.3746865391731262/0.10390383005142212,0.6701586246490479/0.4211670160293579/0.1355765163898468,0.744552731513977/0.38245105743408203/0.10576758533716202,0.6751072406768799/0.4153653383255005/0.137533500790596,0.7386759519577026/0.3771180510520935/0.10192990303039551,0.6772286295890808/0.41060736775398254/0.13804695010185242,0.7341718673706055/0.3763737380504608/0.10365337133407593,0.6975193619728088/0.4244711697101593/0.012506847269833088,0.7294180989265442/0.4227188527584076/-0.01283351518213749,0.7004283666610718/0.5149103999137878/0.09711337834596634,0.7197846174240112/0.5247308015823364/0.05799609422683716,0.7046631574630737/0.6215618252754211/0.18975752592086792,0.7166043519973755/0.6278867721557617/0.1507020890712738,0.705494225025177/0.6393701434135437/0.19946274161338806,0.7109665870666504/0.641732394695282/0.1595526933670044,0.7085800170898438/0.6246121525764465/0.19791486859321594,0.7277354001998901/0.6346940398216248/0.12456245720386505
29.0,0.706860774093204/0.4161248096713313/0.11050727094213168,0.7019496560096741/0.24224354326725006/0.11960698664188385,0.6996988654136658/0.2318301796913147/0.11386857181787491,0.6990069150924683/0.23215682804584503/0.11384011805057526,0.6984188556671143/0.2326081395149231/0.11380964517593384,0.7058994174003601/0.23850426077842712/0.10946132987737656,0.7067782878875732/0.23872867226600647/0.10945967584848404,0.7067432999610901/0.2385241538286209/0.1093628779053688,0.6968435645103455/0.23613831400871277/0.09816734492778778,0.7054281234741211/0.24384237825870514/0.07814245671033859,0.699018120765686/0.2467024326324463/0.11878181993961334,0.7026103734970093/0.2517440915107727/0.11288414895534515,0.6774582862854004/0.2888629138469696/0.0828331857919693,0.7294422388076782/0.2825796902179718/0.04290670156478882,0.6623460650444031/0.36643803119659424/0.12301005423069,0.74522864818573/0.34649983048439026/0.04710594192147255,0.6706567406654358/0.3931930959224701/0.19673588871955872,0.74027419090271/0.36694449186325073/0.08535577356815338,0.669492244720459/0.40228378772735596/0.19955019652843475,0.7412079572677612/0.3736679255962372/0.08529548346996307,0.6748437285423279/0.3941994607448578/0.20227718353271484,0.7353931665420532/0.368041455745697/0.0820508524775505,0.6767720580101013/0.39067089557647705/0.198714941740036,0.7325919270515442/0.3663514256477356/0.08513522893190384,0.6975235342979431/0.42409297823905945/0.015362074598670006,0.7290843725204468/0.42031899094581604/-0.015621403232216835,0.7006201148033142/0.5140276551246643/0.09828950464725494,0.7195388078689575/0.5247000455856323/0.04090464487671852,0.7051907181739807/0.620660662651062/0.17640483379364014,0.7167023420333862/0.6279460787773132/0.12401044368743896,0.7056224346160889/0.6411747336387634/0.18312644958496094,0.7110704779624939/0.6428461670875549/0.12969912588596344,0.7092632055282593/0.6241121292114258/0.17611703276634216,0.7290678024291992/0.6350866556167603/0.09684941917657852
30.0,0.7066596724368908/0.40530554453531903/0.12230793165939825,0.7003716230392456/0.24060674011707306/0.10939028114080429,0.6981297731399536/0.2301262766122818/0.10543830692768097,0.6972700357437134/0.23055146634578705/0.1054132729768753,0.6965421438217163/0.2310934215784073/0.10538434982299805,0.7050801515579224/0.23859627544879913/0.10074777901172638,0.7053055167198181/0.23874147236347198/0.10074479877948761,0.7049342393875122/0.23853017389774323/0.10064468532800674,0.6996605396270752/0.24007482826709747/0.09884272515773773,0.7036565542221069/0.2439173310995102/0.07838501036167145,0.6983523368835449/0.247040256857872/0.112063467502594,0.7009721994400024/0.2503926753997803/0.10598251968622208,0.6774240136146545/0.28824856877326965/0.09848380833864212,0.7288698554039001/0.2818327248096466/0.04380735009908676,0.6619402170181274/0.3509941101074219/0.15879151225090027,0.7450693845748901/0.34074509143829346/0.07096599042415619,0.6707295775413513/0.35073578357696533/0.24725306034088135,0.7388817071914673/0.35135653614997864/0.1415906697511673,0.6696258783340454/0.3532603681087494/0.25464802980422974,0.7401282787322998/0.3555801808834076/0.14474204182624817,0.6754666566848755/0.3456138074398041/0.2556355893611908,0.7347282767295837/0.35041484236717224/0.1419757902622223,0.6772802472114563/0.34521493315696716/0.24918031692504883,0.7322115302085876/0.3497648537158966/0.14267832040786743,0.6971585154533386/0.42387157678604126/0.02236592397093773,0.7266042828559875/0.41883018612861633/-0.022591296583414078,0.701103150844574/0.5123625993728638/0.10592500865459442,0.7196592092514038/0.5152161717414856/0.03790289908647537,0.7053403258323669/0.61649090051651/0.16830606758594513,0.7167209386825562/0.6279926896095276/0.07614288479089737,0.7057912349700928/0.6410938501358032/0.1732487976551056,0.711111843585968/0.6432663798332214/0.07972327619791031,0.7103092670440674/0.6230028867721558/0.16077715158462524,0.7306435108184814/0.6353288292884827/0.046096958220005035
31.0,0.7100436223877801/0.41333635758470605/0.1382689062781908,0.7153488993644714/0.24449387192726135/0.2268085777759552,0.712640643119812/0.23525266349315643/0.21928107738494873,0.711591362953186/0.2354319989681244/0.21926741302013397,0.7009844779968262/0.23059530556201935/0.21926304697990417,0.7114627361297607/0.23692433536052704/0.21444988250732422,0.71295166015625/0.23786768317222595/0.21445611119270325,0.7136479616165161/0.23827916383743286/0.2143804281949997,0.7061432003974915/0.24283409118652344/0.1826992928981781,0.7165119051933289/0.24445074796676636/0.1605258584022522,0.7133051753044128/0.2529412508010864/0.21693596243858337,0.7146010398864746/0.25398194789886475/0.2103160172700882,0.681145191192627/0.2875896692276001/0.1414686143398285,0.7320181131362915/0.28951746225357056/0.11051454395055771,0.6641618609428406/0.34649035334587097/0.17207810282707214,0.744152843952179/0.3548460304737091/0.09586665034294128,0.670714795589447/0.36164331436157227/0.23034223914146423,0.7407875061035156/0.38993149995803833/0.11665283143520355,0.668142557144165/0.3680458962917328/0.22829504311084747,0.7426533102989197/0.4008454382419586/0.11147405207157135,0.6745144128799438/0.36164042353630066/0.23017403483390808,0.7398929595947266/0.39745569229125977/0.11087389290332794,0.676996648311615/0.35952070355415344/0.23187951743602753,0.7375592589378357/0.3928302228450775/0.11741159856319427,0.6973735094070435/0.422092467546463/0.01997140608727932,0.7283383011817932/0.4186308979988098/-0.020154912024736404,0.701954185962677/0.5075548887252808/0.11197924613952637,0.7278107404708862/0.515231728553772/0.0471227690577507,0.7059794068336487/0.6053972244262695/0.16403216123580933,0.7157748937606812/0.6248168349266052/0.08062179386615753,0.7068651914596558/0.6285359263420105/0.16668131947517395,0.7102726697921753/0.6435959339141846/0.08245009183883667,0.7104514837265015/0.6119470596313477/0.1450214982032776,0.7277077436447144/0.6332200765609741/0.041218265891075134
32.0,0.7093864568957576/0.4133694690686685/0.09374666869579987,0.7137752175331116/0.2462334781885147/0.12347905337810516,0.7113037109375/0.2339571863412857/0.11509941518306732,0.7101245522499084/0.23413194715976715/0.11508619785308838,0.7008643746376038/0.23079326748847961/0.11507053673267365,0.7125222086906433/0.23832982778549194/0.10958506166934967,0.7135825157165527/0.2389051914215088/0.10958731174468994,0.7143157720565796/0.23925405740737915/0.10949965566396713,0.7047526836395264/0.2409256398677826/0.09262213855981827,0.7151756286621094/0.24652625620365143/0.0758519172668457,0.7105433940887451/0.25133320689201355/0.11787978559732437,0.7134327292442322/0.25528016686439514/0.11069673299789429,0.680219292640686/0.2877715826034546/0.08341287076473236,0.7322678565979004/0.293241024017334/0.02741992101073265,0.6648831963539124/0.3307589292526245/0.13286317884922028,0.7405585050582886/0.3615433871746063/-0.006571660283952951,0.6700159311294556/0.3345763385295868/0.2115614116191864,0.7420405149459839/0.4109593629837036/0.008520439267158508,0.6660681366920471/0.33866894245147705/0.21737177670001984,0.7450093030929565/0.4254649877548218/0.002472618827596307,0.6729314923286438/0.33227068185806274/0.2164025604724884,0.7436217665672302/0.4238152503967285/0.0008255041320808232,0.6765254139900208/0.33129632472991943/0.2126544713973999,0.7375581860542297/0.42590978741645813/0.008738534525036812,0.6962472796440125/0.4236333668231964/0.023557495325803757,0.7283250093460083/0.418730229139328/-0.02386726252734661,0.7013965249061584/0.5117110013961792/0.10039971023797989,0.7285438776016235/0.5157964825630188/0.04064270108938217,0.7042388319969177/0.6074842214584351/0.16491033136844635,0.71515953540802/0.6250239610671997/0.09939555823802948,0.7062488794326782/0.6290967464447021/0.17022757232189178,0.7087332010269165/0.643808901309967/0.10554591566324234,0.7086031436920166/0.6154304146766663/0.1449473798274994,0.7265588045120239/0.6336849927902222/0.06919939815998077
33.0,0.7095020766611453/0.4103697532856906/0.08466106430730885,0.7136172652244568/0.24632692337036133/0.11929462105035782,0.7111304998397827/0.23329763114452362/0.095411017537117,0.7100170254707336/0.2336009442806244/0.09549851715564728,0.700813889503479/0.23088309168815613/0.09553416073322296,0.7136583924293518/0.23844201862812042/0.08871322125196457,0.7146658301353455/0.23894259333610535/0.08869467675685883,0.7155448198318481/0.23927874863147736/0.08859000355005264,0.7032068371772766/0.24063366651535034/0.046253204345703125,0.7145726680755615/0.24480004608631134/0.023971734568476677,0.7089414596557617/0.25041475892066956/0.09243486821651459,0.7135176658630371/0.2552695870399475/0.08457185328006744,0.6785997152328491/0.2869623601436615/0.05061449855566025,0.7332693338394165/0.29397866129875183/-0.023404020816087723,0.6652065515518188/0.3243497312068939/0.118036650121212,0.7399396300315857/0.36161014437675476/-0.026899313554167747,0.6692532896995544/0.32291892170906067/0.20802807807922363,0.7454112768173218/0.40725070238113403/0.01176758948713541,0.6643437147140503/0.3251606822013855/0.21694310009479523,0.7499204874038696/0.4209348261356354/0.00888183992356062,0.671610951423645/0.3194199502468109/0.21674183011054993,0.7484700679779053/0.41840773820877075/0.006864794995635748,0.6759681105613708/0.3196008503437042/0.20995500683784485,0.7442657351493835/0.4150881767272949/0.012466289103031158,0.695067822933197/0.4240713119506836/0.02883322909474373,0.7282747626304626/0.4190865755081177/-0.0292180385440588,0.7007876634597778/0.5117714405059814/0.1127396672964096,0.7291489839553833/0.5159302949905396/0.03832756727933884,0.7029801607131958/0.6082772016525269/0.173628568649292,0.7144531011581421/0.6252985596656799/0.09281815588474274,0.7040823698043823/0.6288055181503296/0.17823351919651031,0.7074679136276245/0.643741250038147/0.09865225106477737,0.7082884907722473/0.6161312460899353/0.1523575484752655,0.725890040397644/0.6337422132492065/0.0629536435008049
34.0,0.7091970620331941/0.40395621679447313/0.08806672672249584,0.7131295204162598/0.2462150603532791/0.0014498166274279356,0.7104061841964722/0.23646849393844604/-0.008748749271035194,0.7093027830123901/0.23668664693832397/-0.008733737282454967,0.70534348487854/0.2358773797750473/-0.008744029328227043,0.7134455442428589/0.23862335085868835/-0.01333665568381548,0.7143691778182983/0.23905333876609802/-0.01335617434233427,0.7152446508407593/0.2393788844347/-0.013450631871819496,0.7030509114265442/0.24416972696781158/-0.027806073427200317,0.7146373987197876/0.24614562094211578/-0.04654301330447197,0.7075475454330444/0.24782408773899078/0.000186524644959718,0.713214099407196/0.25520721077919006/-0.005575602874159813,0.6783068180084229/0.2870296239852905/-0.000981985474936664,0.7337486743927002/0.2936069369316101/-0.0668536052107811,0.6656489968299866/0.3164513409137726/0.11029563844203949,0.7400004863739014/0.360888808965683/-0.014612342230975628,0.6692777872085571/0.2973899245262146/0.2107243835926056,0.7453235387802124/0.39295321702957153/0.07110277563333511,0.6641502976417542/0.2957712411880493/0.22086212038993835,0.7495641708374023/0.40643107891082764/0.07664316892623901,0.6712571382522583/0.2906544804573059/0.2194976508617401,0.748186469078064/0.40368571877479553/0.06841541826725006,0.6757955551147461/0.29255813360214233/0.21262232959270477,0.7433334589004517/0.39709827303886414/0.07150320708751678,0.6951781511306763/0.4252820909023285/0.030479997396469116,0.7301820516586304/0.4246973991394043/-0.030878866091370583,0.7006320953369141/0.5119252800941467/0.12106768786907196,0.7283833026885986/0.5161634683609009/0.04443284869194031,0.7018480896949768/0.6081238389015198/0.23224234580993652,0.713767945766449/0.6254040002822876/0.1406770646572113,0.7025993466377258/0.6286292672157288/0.2441481351852417,0.7064790725708008/0.6438601016998291/0.1515682339668274,0.7072508931159973/0.615311861038208/0.22485466301441193,0.7258268594741821/0.633340060710907/0.1182790994644165
35.0,0.707611620426178/0.42313753344394545/0.040779125290336435,0.7081539034843445/0.24409712851047516/-0.04837547987699509,0.7052425146102905/0.23578523099422455/-0.05684533715248108,0.7037936449050903/0.23629069328308105/-0.05684865638613701,0.7018389701843262/0.2357393354177475/-0.05687720701098442,0.7130516767501831/0.23860618472099304/-0.06192769855260849,0.7139123678207397/0.23901841044425964/-0.061924319714307785,0.7148002982139587/0.23934753239154816/-0.06201087683439255,0.698699414730072/0.24073389172554016/-0.07311633229255676,0.7140918970108032/0.2461579591035843/-0.09392589330673218,0.7054580450057983/0.24799180030822754/-0.047823742032051086,0.7089720368385315/0.2531246244907379/-0.054028041660785675,0.6747339963912964/0.28730642795562744/-0.0427711121737957,0.7340716123580933/0.2933185398578644/-0.11104375123977661,0.6633931398391724/0.33916422724723816/0.03421223908662796,0.7382107377052307/0.3641257584095001/-0.09441245347261429,0.6693304181098938/0.37465840578079224/0.10372109711170197,0.741525411605835/0.42625463008880615/-0.06057233735918999,0.6645093560218811/0.38526296615600586/0.10973502695560455,0.7494283318519592/0.43429818749427795/-0.06582820415496826,0.6715715527534485/0.3822208344936371/0.10436465591192245,0.7422884106636047/0.43718087673187256/-0.07123450189828873,0.6757935285568237/0.37972477078437805/0.10318101942539215,0.74051833152771/0.43507105112075806/-0.061407871544361115,0.693779468536377/0.4276009798049927/0.029906924813985825,0.7306817770004272/0.42576855421066284/-0.030230781063437462,0.6990010738372803/0.5156537294387817/0.11610151827335358,0.7280663251876831/0.5187885165214539/0.07072462886571884,0.7003397941589355/0.6131240129470825/0.2372233122587204,0.7133827209472656/0.6258108615875244/0.19208106398582458,0.7014859914779663/0.6347643733024597/0.24934427440166473,0.705878734588623/0.6439069509506226/0.20425362884998322,0.706474244594574/0.6153838038444519/0.22844794392585754,0.725673496723175/0.6332195401191711/0.1725095510482788
36.0,0.7061699363920424/0.4255589655152074/0.06043563219093442,0.7051680088043213/0.23787757754325867/-0.0013670229818671942,0.7021760940551758/0.23016510903835297/-0.007637631148099899,0.700718879699707/0.23069770634174347/-0.007660658098757267,0.6994376182556152/0.23098696768283844/-0.007686607539653778,0.7078760862350464/0.2297859936952591/-0.017326032742857933,0.7088983058929443/0.2298199087381363/-0.01731659471988678,0.7129191756248474/0.23634110391139984/-0.01741381362080574,0.6938605308532715/0.23458218574523926/-0.021530911326408386,0.7115095853805542/0.24264465272426605/-0.06445814669132233,0.7018274664878845/0.24529032409191132/-0.00030735754990018904,0.7054523229598999/0.24647948145866394/-0.012713934294879436,0.6705380082130432/0.28677627444267273/-0.0010004827054217458,0.7318047285079956/0.2869051694869995/-0.10811100155115128,0.6632385849952698/0.3534889221191406/0.057686954736709595,0.7360357642173767/0.3623986542224884/-0.1105768233537674,0.6694068908691406/0.4000539183616638/0.10441473871469498,0.7402211427688599/0.4238417446613312/-0.07187262177467346,0.6647597551345825/0.4137858748435974/0.10876663774251938,0.750015377998352/0.434425950050354/-0.07974789291620255,0.6715733408927917/0.40975552797317505/0.1037086471915245,0.7406136393547058/0.44089004397392273/-0.07897210866212845,0.6753652095794678/0.4056781530380249/0.10292266309261322,0.7398889064788818/0.43363258242607117/-0.07052250951528549,0.6903270483016968/0.42709141969680786/0.04526301845908165,0.7279732823371887/0.4228539764881134/-0.04569970443844795,0.6964861154556274/0.5118312239646912/0.16032245755195618,0.7277253866195679/0.5179263949394226/0.07231583446264267,0.6987754106521606/0.6081618070602417/0.3043579161167145,0.7130078077316284/0.626999020576477/0.20627813041210175,0.701202929019928/0.6341086626052856/0.31909939646720886,0.7051752805709839/0.6444364190101624/0.2203492820262909,0.7066337466239929/0.6080284118652344/0.3044087886810303,0.7280020117759705/0.6301476955413818/0.18874812126159668
37.0,0.7072402901119657/0.4245534230161596/0.12861538469722425,0.7100327014923096/0.24096950888633728/0.19540515542030334,0.7019896507263184/0.22937020659446716/0.1899721920490265,0.7005077004432678/0.22977875173091888/0.1899411976337433,0.6982682347297668/0.23026852309703827/0.18991634249687195,0.7069826722145081/0.22910696268081665/0.17776024341583252,0.7105728387832642/0.23086413741111755/0.17777703702449799,0.7131392955780029/0.23607072234153748/0.17766734957695007,0.6941176652908325/0.23256605863571167/0.16391979157924652,0.711418867111206/0.24156971275806427/0.10823880136013031,0.7015718221664429/0.2441057413816452/0.19018961489200592,0.7050289511680603/0.2446672022342682/0.17399398982524872,0.6703360676765442/0.286852091550827/0.14736613631248474,0.7312260866165161/0.2823503911495209/0.029487857595086098,0.6626462340354919/0.36190012097358704/0.16639763116836548,0.7373083233833313/0.3546590507030487/-0.0026728101074695587,0.6694623231887817/0.40441396832466125/0.18837986886501312,0.7464397549629211/0.4204519987106323/0.02215573377907276,0.6648584604263306/0.41736602783203125/0.185561865568161,0.7526121735572815/0.4233191907405853/0.006589529570192099,0.6716065406799316/0.4111832082271576/0.18533606827259064,0.7476343512535095/0.4303756356239319/0.018526015803217888,0.6754209995269775/0.40621045231819153/0.187102809548378,0.7446655631065369/0.4312187433242798/0.026102524250745773,0.6891661882400513/0.4254920780658722/0.05014922469854355,0.7261958122253418/0.42058244347572327/-0.050423841923475266,0.6968987584114075/0.5103039145469666/0.16341882944107056,0.7278693914413452/0.5183136463165283/0.04006541520357132,0.6991804838180542/0.607702910900116/0.27426987886428833,0.7129610180854797/0.6276139616966248/0.15805810689926147,0.7010084390640259/0.6333847641944885/0.28402191400527954,0.7047117948532104/0.6447528600692749/0.1701090782880783,0.7090290784835815/0.6099616885185242/0.2663695216178894,0.7320799827575684/0.63065505027771/0.12449667602777481
38.0,0.7098733694465073/0.42685392167833114/0.12969927489757538,0.7170745134353638/0.24707485735416412/0.17557130753993988,0.7132889628410339/0.23757411539554596/0.16860432922840118,0.7120692133903503/0.23768477141857147/0.16857117414474487,0.6990464925765991/0.23043492436408997/0.16854719817638397,0.7159256935119629/0.23627515137195587/0.16032952070236206,0.7170199155807495/0.2363397628068924/0.16036784648895264,0.7180649042129517/0.23864325881004333/0.16028745472431183,0.7037575244903564/0.24131008982658386/0.13884925842285156,0.7167344093322754/0.24219490587711334/0.10018251091241837,0.7135075330734253/0.25489091873168945/0.16879138350486755,0.714575469493866/0.2538394331932068/0.15748558938503265,0.6708966493606567/0.28741347789764404/0.10759768635034561,0.7324700951576233/0.2828982472419739/0.04730074852705002,0.6639483571052551/0.36536332964897156/0.12922553718090057,0.7402068972587585/0.3547977805137634/0.03490951657295227,0.6709519028663635/0.4126182198524475/0.1739163100719452,0.7510422468185425/0.41224023699760437/0.07291014492511749,0.6675134897232056/0.42642125487327576/0.15996085107326508,0.7562729120254517/0.4178324043750763/0.06688609719276428,0.6731634736061096/0.4214479625225067/0.16477397084236145,0.7518770098686218/0.4209827482700348/0.06823957711458206,0.6761976480484009/0.41618674993515015/0.17427948117256165,0.7480909824371338/0.42164698243141174/0.07395409047603607,0.6899179220199585/0.425293505191803/0.04533812031149864,0.7263177037239075/0.4206494987010956/-0.045522335916757584,0.6970239877700806/0.5105817317962646/0.14647307991981506,0.7280174493789673/0.5198574066162109/0.05880802124738693,0.6994577646255493/0.6101559996604919/0.2604386806488037,0.7126811146736145/0.6310327649116516/0.1727687567472458,0.700302243232727/0.637107253074646/0.27124491333961487,0.7037968039512634/0.6475648880004883/0.1833374798297882,0.7090045213699341/0.6113989949226379/0.2516722083091736,0.7317803502082825/0.6322542428970337/0.14248743653297424
39.0,0.7096342267813506/0.41352429654863143/0.10737895303302342,0.7074151635169983/0.24414214491844177/0.21534259617328644,0.7064691781997681/0.235371395945549/0.21289551258087158,0.7029496431350708/0.23500032722949982/0.21285441517829895,0.6980106234550476/0.23055285215377808/0.21284234523773193,0.7084301114082336/0.2339259833097458/0.2043212652206421,0.7140099406242371/0.23611575365066528/0.20431473851203918,0.7140865325927734/0.2374582588672638/0.20421111583709717,0.7003449201583862/0.23725681006908417/0.19557946920394897,0.7112109661102295/0.24157729744911194/0.15616735816001892,0.7070199251174927/0.2506047487258911/0.21229517459869385,0.7078097462654114/0.24922208487987518/0.20077721774578094,0.6715418100357056/0.2874474823474884/0.1629483997821808,0.7308520674705505/0.2779048979282379/0.09848378598690033,0.6640106439590454/0.3650468587875366/0.15690772235393524,0.7403919696807861/0.33868181705474854/0.07463239133358002,0.6740186214447021/0.40827134251594543/0.18681146204471588,0.7498617172241211/0.3556004464626312/0.11271258443593979,0.6734692454338074/0.42165806889533997/0.18378067016601562,0.7554100155830383/0.3602597117424011/0.11423734575510025,0.6789430379867554/0.4165167212486267/0.18903914093971252,0.7508331537246704/0.35575348138809204/0.11724253743886948,0.6805424690246582/0.41135892271995544/0.18826396763324738,0.7475099563598633/0.355048805475235/0.11500124633312225,0.6903352737426758/0.4190983772277832/0.04138023406267166,0.7249030470848083/0.41321414709091187/-0.041636206209659576,0.7006557583808899/0.5029130578041077/0.12664619088172913,0.7337280511856079/0.5099632143974304/-0.016895785927772522,0.6999670267105103/0.6017582416534424/0.11328327655792236,0.7123051881790161/0.6277188658714294/-0.0422513522207737,0.7002512812614441/0.6241462230682373/0.10871224105358124,0.7033944725990295/0.6460258364677429/-0.04761433228850365,0.7120181918144226/0.6115808486938477/0.07801259309053421,0.7313804030418396/0.6323855519294739/-0.10062819719314575
