0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
"[0.23375718295574188, 0.35316523909568787, -0.19474759697914124]","[0.2289712131023407, 0.34760695695877075, -0.1888010948896408]","[0.229482963681221, 0.3478924632072449, -0.18894551694393158]","[0.2333393543958664, 0.34358006715774536, -0.18928144872188568]","[0.22717909514904022, 0.34424275159835815, -0.19193993508815765]","[0.22477909922599792, 0.344338059425354, -0.19184362888336182]","[0.22239002585411072, 0.3444408178329468, -0.19192054867744446]","[0.22681362926959991, 0.3465971350669861, -0.10963626205921173]","[0.2119646966457367, 0.34829503297805786, -0.1489751935005188]","[0.2333921194076538, 0.36274513602256775, -0.15845513343811035]","[0.22811463475227356, 0.36333850026130676, -0.16820064187049866]","[0.23420807719230652, 0.3895919620990753, 0.03122391179203987]","[0.1968294382095337, 0.3984430432319641, -0.15128879249095917]","[0.2637941837310791, 0.4373704493045807, 0.041112981736660004]","[0.2244345247745514, 0.47043877840042114, -0.1700398027896881]","[0.27358317375183105, 0.4103224575519562, -0.09717855602502823]","[0.2745704650878906, 0.49816569685935974, -0.18884214758872986]","[0.27258962392807007, 0.4060220718383789, -0.12375374138355255]","[0.2782014012336731, 0.4999820291996002, -0.2179337739944458]","[0.27126026153564453, 0.3954576253890991, -0.1384739875793457]","[0.2807067334651947, 0.4890021085739136, -0.22301490604877472]","[0.2699027955532074, 0.3986591398715973, -0.10819985717535019]","[0.27808910608291626, 0.48675063252449036, -0.19065254926681519]","[0.23224112391471863, 0.527726948261261, 0.06523483991622925]","[0.20609040558338165, 0.5326511859893799, -0.06524670869112015]","[0.2678682208061218, 0.5854167938232422, 0.0190334003418684]","[0.22862491011619568, 0.6403477787971497, -0.1326288878917694]","[0.26395183801651, 0.6833182573318481, 0.1294880509376526]","[0.2226126492023468, 0.7520849704742432, -0.07869253307580948]","[0.25646188855171204, 0.6981671452522278, 0.13646259903907776]","[0.219010591506958, 0.76534503698349, -0.07808874547481537]","[0.2824559211730957, 0.7133000493049622, 0.07058347761631012]","[0.24058064818382263, 0.7876870632171631, -0.18025682866573334]"
"[0.226880744099617, 0.3665020167827606, -0.24078914523124695]","[0.2256346046924591, 0.35689252614974976, -0.22982008755207062]","[0.2268904447555542, 0.3564937710762024, -0.22989797592163086]","[0.22874470055103302, 0.3555617332458496, -0.22997736930847168]","[0.22085312008857727, 0.3570208251476288, -0.2444494664669037]","[0.21837182343006134, 0.3570122718811035, -0.2444474697113037]","[0.21590642631053925, 0.3570070266723633, -0.24451927840709686]","[0.22431525588035583, 0.3557513952255249, -0.1365516036748886]","[0.20664258301258087, 0.3581046760082245, -0.20257334411144257]","[0.22753223776817322, 0.3742651045322418, -0.20112982392311096]","[0.22148433327674866, 0.37503868341445923, -0.22041495144367218]","[0.23540239036083221, 0.3924228549003601, -0.03441882133483887]","[0.19265219569206238, 0.40035480260849, -0.1841019093990326]","[0.2603622078895569, 0.44622501730918884, -0.011854817159473896]","[0.22471806406974792, 0.4690176546573639, -0.1752687394618988]","[0.2730098366737366, 0.4571320116519928, -0.12491492182016373]","[0.27275949716567993, 0.4965476989746094, -0.23475663363933563]","[0.27353209257125854, 0.46280261874198914, -0.15262910723686218]","[0.2815611958503723, 0.5049247145652771, -0.2703274190425873]","[0.2729100286960602, 0.4552893042564392, -0.17904901504516602]","[0.28305765986442566, 0.4969886839389801, -0.28026920557022095]","[0.2710253596305847, 0.45483437180519104, -0.13942161202430725]","[0.2799520790576935, 0.49356621503829956, -0.23985795676708221]","[0.23335132002830505, 0.5259462594985962, 0.05228334665298462]","[0.20235073566436768, 0.5325789451599121, -0.05225205421447754]","[0.2607308626174927, 0.5901283621788025, 0.034425072371959686]","[0.22844024002552032, 0.6350020170211792, -0.1188688650727272]","[0.25403156876564026, 0.7056100368499756, 0.12770810723304749]","[0.22274434566497803, 0.7470996975898743, -0.03882842883467674]","[0.24660137295722961, 0.7129079699516296, 0.13201797008514404]","[0.2199852019548416, 0.762410581111908, -0.0358596108853817]","[0.2784995138645172, 0.7347695231437683, 0.0489310659468174]","[0.23877640068531036, 0.7848231196403503, -0.16501562297344208]"
"[0.2257421910762787, 0.36383339762687683, -0.1571439802646637]","[0.22550854086875916, 0.3541664183139801, -0.145909383893013]","[0.22700779139995575, 0.35383790731430054, -0.14596965909004211]","[0.2286376953125, 0.35344457626342773, -0.14604651927947998]","[0.21993359923362732, 0.35430046916007996, -0.15626510977745056]","[0.21740321815013885, 0.3541799485683441, -0.15622761845588684]","[0.21489587426185608, 0.3540710210800171, -0.15628841519355774]","[0.2250964194536209, 0.3539436459541321, -0.05323999375104904]","[0.2061040848493576, 0.3553234338760376, -0.10652794688940048]","[0.22669172286987305, 0.3717946410179138, -0.11775444447994232]","[0.22024130821228027, 0.3721980154514313, -0.13231316208839417]","[0.23672547936439514, 0.39153704047203064, 0.00971212051808834]","[0.18671271204948425, 0.3982720375061035, -0.09529037773609161]","[0.2602938711643219, 0.4461697041988373, -0.0034322813153266907]","[0.22220344841480255, 0.46613043546676636, -0.11092326790094376]","[0.2636614441871643, 0.43235668540000916, -0.1520605981349945]","[0.2705576419830322, 0.4930710792541504, -0.13310344517230988]","[0.2641156315803528, 0.43175825476646423, -0.18586993217468262]","[0.2810027599334717, 0.5035006999969482, -0.16052770614624023]","[0.2604621648788452, 0.4228860139846802, -0.1969875693321228]","[0.28224581480026245, 0.49566593766212463, -0.16667941212654114]","[0.25943151116371155, 0.4239110052585602, -0.16140641272068024]","[0.27885302901268005, 0.4916948080062866, -0.13512666523456573]","[0.23480764031410217, 0.522431492805481, 0.04207150638103485]","[0.2023530751466751, 0.5283629298210144, -0.04202447831630707]","[0.2537933588027954, 0.6029250621795654, 0.007691377308219671]","[0.22906717658042908, 0.6319164633750916, -0.11051405966281891]","[0.24863693118095398, 0.7175004482269287, 0.09678944200277328]","[0.22117528319358826, 0.7442397475242615, -0.030008330941200256]","[0.24190667271614075, 0.7245593667030334, 0.1012640967965126]","[0.21777746081352234, 0.7576700448989868, -0.026438603177666664]","[0.26830413937568665, 0.7465695738792419, 0.01567126251757145]","[0.235255628824234, 0.7828825116157532, -0.1442372351884842]"
"[0.2256317138671875, 0.36288824677467346, -0.18267686665058136]","[0.22482255101203918, 0.35300499200820923, -0.16912992298603058]","[0.22614352405071259, 0.35266420245170593, -0.16920699179172516]","[0.22750119864940643, 0.35233768820762634, -0.1692609339952469]","[0.2197008579969406, 0.3533570170402527, -0.1856006383895874]","[0.21726982295513153, 0.3533481955528259, -0.18559125065803528]","[0.21485884487628937, 0.3533477485179901, -0.1856786012649536]","[0.22340849041938782, 0.35328537225723267, -0.07072460651397705]","[0.20595106482505798, 0.35527339577674866, -0.13944992423057556]","[0.22640888392925262, 0.3714228570461273, -0.14149104058742523]","[0.22053901851177216, 0.37205734848976135, -0.1626778095960617]","[0.23591932654380798, 0.39312776923179626, 0.022502878680825233]","[0.18734495341777802, 0.4005075991153717, -0.12409369647502899]","[0.25747978687286377, 0.4528976082801819, 0.02491617761552334]","[0.22016265988349915, 0.4695740342140198, -0.1644512563943863]","[0.2648845911026001, 0.47249922156333923, -0.10762228071689606]","[0.2690005302429199, 0.4960487186908722, -0.1831894963979721]","[0.26679664850234985, 0.48257505893707275, -0.13665327429771423]","[0.2801108658313751, 0.5073105692863464, -0.20583343505859375]","[0.26113730669021606, 0.474821537733078, -0.16137148439884186]","[0.2813773453235626, 0.4990706443786621, -0.20098018646240234]","[0.26131877303123474, 0.47202175855636597, -0.12202969938516617]","[0.2776358127593994, 0.4953807294368744, -0.18410055339336395]","[0.2357395887374878, 0.5259358882904053, 0.052333831787109375]","[0.20412635803222656, 0.5326539874076843, -0.05233629420399666]","[0.252329021692276, 0.6243209838867188, 0.06159796193242073]","[0.2296215295791626, 0.6339479088783264, -0.11226167529821396]","[0.24793362617492676, 0.7252274751663208, 0.16903439164161682]","[0.21783819794654846, 0.7462997436523438, -0.031321845948696136]","[0.24098685383796692, 0.7358119487762451, 0.17907576262950897]","[0.20705470442771912, 0.7588003873825073, -0.027721965685486794]","[0.26958078145980835, 0.7529547810554504, 0.08684748411178589]","[0.23228684067726135, 0.7879498600959778, -0.14196017384529114]"
"[0.2280087172985077, 0.35738909244537354, -0.18549270927906036]","[0.22672148048877716, 0.3495393395423889, -0.170541912317276]","[0.22804048657417297, 0.3495579659938812, -0.17061969637870789]","[0.22940853238105774, 0.348611056804657, -0.17067411541938782]","[0.22156205773353577, 0.3488646149635315, -0.19012971222400665]","[0.21894852817058563, 0.34864336252212524, -0.190128892660141]","[0.2163514345884323, 0.3485305905342102, -0.1902020275592804]","[0.22419007122516632, 0.3511715233325958, -0.0729219987988472]","[0.20646803081035614, 0.35279181599617004, -0.1590254306793213]","[0.22845499217510223, 0.3664373755455017, -0.14514358341693878]","[0.2221924066543579, 0.36672258377075195, -0.17055854201316833]","[0.23531000316143036, 0.3910579979419708, 0.0296272374689579]","[0.1866253912448883, 0.39715632796287537, -0.17027416825294495]","[0.2559601068496704, 0.4521216154098511, 0.026366133242845535]","[0.2151661366224289, 0.47070643305778503, -0.19117167592048645]","[0.2674030661582947, 0.48529043793678284, -0.08573643863201141]","[0.2662179470062256, 0.49670201539993286, -0.20674975216388702]","[0.27374106645584106, 0.4997349977493286, -0.10834632813930511]","[0.2799932062625885, 0.5088657736778259, -0.23958368599414825]","[0.2686082720756531, 0.4929709732532501, -0.12935926020145416]","[0.28121355175971985, 0.49923619627952576, -0.24333567917346954]","[0.26521363854408264, 0.4884604513645172, -0.09714370965957642]","[0.27621352672576904, 0.49526703357696533, -0.20782208442687988]","[0.23568741977214813, 0.5243052840232849, 0.06063218042254448]","[0.20326153934001923, 0.5323264002799988, -0.060559581965208054]","[0.2596409320831299, 0.6219932436943054, 0.06891904771327972]","[0.23202428221702576, 0.634817361831665, -0.13770055770874023]","[0.24794618785381317, 0.7248483300209045, 0.18766966462135315]","[0.21288931369781494, 0.747244656085968, -0.06195192411541939]","[0.2410792112350464, 0.7354303002357483, 0.20524176955223083]","[0.19694116711616516, 0.7621514797210693, -0.05907593294978142]","[0.27308279275894165, 0.7532163858413696, 0.12106744199991226]","[0.23080940544605255, 0.7889111042022705, -0.17125216126441956]"
"[0.2261369675397873, 0.33452120423316956, -0.08126513659954071]","[0.22482940554618835, 0.32632774114608765, -0.06740834563970566]","[0.22595921158790588, 0.32642683386802673, -0.06747756898403168]","[0.22709758579730988, 0.3264521360397339, -0.06752230226993561]","[0.22003674507141113, 0.325992226600647, -0.08747135102748871]","[0.21753957867622375, 0.32591354846954346, -0.08746998757123947]","[0.21505996584892273, 0.32586294412612915, -0.08751492202281952]","[0.2213737964630127, 0.331137090921402, 0.015533313155174255]","[0.20540794730186462, 0.3310994803905487, -0.07561720907688141]","[0.22633519768714905, 0.3454225957393646, -0.04740125685930252]","[0.2204035222530365, 0.3453086018562317, -0.07405529916286469]","[0.2301786243915558, 0.3810306191444397, 0.09832730144262314]","[0.18858245015144348, 0.38318783044815063, -0.10696764290332794]","[0.2494242936372757, 0.44474878907203674, 0.08493660390377045]","[0.21761739253997803, 0.44676968455314636, -0.16046221554279327]","[0.25114142894744873, 0.4354131817817688, -0.038988303393125534]","[0.26104864478111267, 0.42402520775794983, -0.20127511024475098]","[0.25154757499694824, 0.43870919942855835, -0.06373198330402374]","[0.27095144987106323, 0.4223741888999939, -0.23225025832653046]","[0.24929022789001465, 0.42493584752082825, -0.07509629428386688]","[0.2678978145122528, 0.4101546108722687, -0.2325180023908615]","[0.24894917011260986, 0.4240775406360626, -0.047922857105731964]","[0.26411810517311096, 0.4112016558647156, -0.20181484520435333]","[0.2352232187986374, 0.5169714093208313, 0.06685611605644226]","[0.2045169174671173, 0.523690938949585, -0.06684277951717377]","[0.25836142897605896, 0.6182953119277954, 0.07493656873703003]","[0.230411559343338, 0.6332220435142517, -0.15235885977745056]","[0.24473758041858673, 0.7253750562667847, 0.19836455583572388]","[0.210606649518013, 0.7481726408004761, -0.10083205997943878]","[0.2365318238735199, 0.7354026436805725, 0.2113339602947235]","[0.19347035884857178, 0.7656034827232361, -0.09997274726629257]","[0.2734053432941437, 0.7551431059837341, 0.12490595877170563]","[0.22999832034111023, 0.7891078591346741, -0.20098626613616943]"
"[0.25570809841156006, 0.3013332784175873, -0.11524558067321777]","[0.2542667090892792, 0.29186657071113586, -0.100735604763031]","[0.2554309666156769, 0.29232171177864075, -0.10078640282154083]","[0.25658369064331055, 0.2928319275379181, -0.10080277919769287]","[0.249170184135437, 0.2904292345046997, -0.12238086760044098]","[0.2462710440158844, 0.2899051308631897, -0.12239038944244385]","[0.2433793991804123, 0.28939613699913025, -0.12245561182498932]","[0.2486630380153656, 0.2992791533470154, -0.018142234534025192]","[0.23166713118553162, 0.2954319715499878, -0.11160049587488174]","[0.2547832131385803, 0.31475454568862915, -0.08219887316226959]","[0.24766786396503448, 0.3132206201553345, -0.11062230169773102]","[0.2528039515018463, 0.36461636424064636, 0.0722154900431633]","[0.2072068154811859, 0.362196147441864, -0.11726631224155426]","[0.2648659646511078, 0.4455297291278839, 0.07831905782222748]","[0.22286441922187805, 0.44957801699638367, -0.1680915802717209]","[0.25346261262893677, 0.4642244577407837, -0.02072903700172901]","[0.2610965371131897, 0.4459441304206848, -0.16793321073055267]","[0.2593863308429718, 0.4804890751838684, -0.038826409727334976]","[0.2706249952316284, 0.46592697501182556, -0.19183705747127533]","[0.25621896982192993, 0.4685993492603302, -0.05346379801630974]","[0.2685594856739044, 0.4514384865760803, -0.19726358354091644]","[0.25365445017814636, 0.4622974693775177, -0.030225709080696106]","[0.2650752365589142, 0.4408845007419586, -0.16874048113822937]","[0.2520536780357361, 0.5118347406387329, 0.0722179040312767]","[0.2201751172542572, 0.5165577530860901, -0.07224404811859131]","[0.2640731632709503, 0.6145442724227905, 0.11129625141620636]","[0.2327134609222412, 0.634382963180542, -0.13581474125385284]","[0.24702879786491394, 0.7247792482376099, 0.25448185205459595]","[0.20646564662456512, 0.7527309060096741, -0.07207591831684113]","[0.23861055076122284, 0.7352286577224731, 0.26480117440223694]","[0.18838390707969666, 0.7724087834358215, -0.07040514051914215]","[0.2757544219493866, 0.7540708780288696, 0.2071727067232132]","[0.22997264564037323, 0.7891886234283447, -0.17238731682300568]"
"[0.22542449831962585, 0.3506966829299927, -0.04336116462945938]","[0.22219149768352509, 0.3395114243030548, -0.027240673080086708]","[0.22251181304454803, 0.33995088934898376, -0.02729816362261772]","[0.22283068299293518, 0.3402085304260254, -0.02733181044459343]","[0.2189001590013504, 0.3437790274620056, -0.04695189744234085]","[0.21652205288410187, 0.34410908818244934, -0.04694752022624016]","[0.21415504813194275, 0.34445294737815857, -0.0469861701130867]","[0.22002573311328888, 0.3457369804382324, 0.05775939300656319]","[0.20756158232688904, 0.3475549519062042, -0.031410399824380875]","[0.22450757026672363, 0.35417991876602173, -0.009502464905381203]","[0.22025176882743835, 0.3618693947792053, -0.035650867968797684]","[0.22824423015117645, 0.3988426923751831, 0.13431568443775177]","[0.19717173278331757, 0.3938072919845581, -0.083641417324543]","[0.2475365400314331, 0.456815242767334, 0.13811595737934113]","[0.21584613621234894, 0.43835219740867615, -0.19864718616008759]","[0.2548041343688965, 0.4779495298862457, 0.03626767545938492]","[0.24749688804149628, 0.392880380153656, -0.27540653944015503]","[0.25983211398124695, 0.48974335193634033, 0.019144833087921143]","[0.2553561329841614, 0.38440778851509094, -0.30995625257492065]","[0.2564985752105713, 0.4813308119773865, 0.001991803525015712]","[0.2532055974006653, 0.3757372200489044, -0.3036794066429138]","[0.25440874695777893, 0.4776346981525421, 0.025416124612092972]","[0.2502969205379486, 0.3793640732765198, -0.2747277617454529]","[0.23389044404029846, 0.5360435247421265, 0.07277663052082062]","[0.20566241443157196, 0.5414018630981445, -0.07281988859176636]","[0.25116127729415894, 0.6365604400634766, 0.12623070180416107]","[0.21971836686134338, 0.6509585976600647, -0.14513269066810608]","[0.24519236385822296, 0.7268589735031128, 0.2422790229320526]","[0.20252999663352966, 0.7617266774177551, -0.1254720836877823]","[0.2378336489200592, 0.7394326329231262, 0.2591082453727722]","[0.1852148473262787, 0.7801844477653503, -0.12771454453468323]","[0.27582964301109314, 0.7549288868904114, 0.19088539481163025]","[0.22976872324943542, 0.7912476062774658, -0.2268296778202057]"
"[0.21747787296772003, 0.3317895829677582, -0.0731770247220993]","[0.2090148627758026, 0.33810070157051086, -0.05944672226905823]","[0.20953233540058136, 0.3384898602962494, -0.05951200798153877]","[0.21027179062366486, 0.33913031220436096, -0.05954793095588684]","[0.21103298664093018, 0.3243561387062073, -0.08187654614448547]","[0.2086523324251175, 0.3245704770088196, -0.08186469227075577]","[0.20627149939537048, 0.32480958104133606, -0.08189120888710022]","[0.20880870521068573, 0.3327224850654602, 0.01710103079676628]","[0.19655486941337585, 0.33256471157073975, -0.08298028260469437]","[0.21694977581501007, 0.3422974944114685, -0.04221194609999657]","[0.21205779910087585, 0.3441730737686157, -0.07179660350084305]","[0.21311867237091064, 0.39843302965164185, 0.10551182925701141]","[0.1872638761997223, 0.38854214549064636, -0.10093341022729874]","[0.23805490136146545, 0.45053038001060486, 0.12574386596679688]","[0.21718983352184296, 0.41674360632896423, -0.22919166088104248]","[0.24764053523540497, 0.44636788964271545, 0.03825109452009201]","[0.24319377541542053, 0.37135040760040283, -0.2689804434776306]","[0.2504052519798279, 0.4498383402824402, 0.02520010434091091]","[0.24877850711345673, 0.3621240258216858, -0.3000698685646057]","[0.2486535757780075, 0.43655598163604736, 0.010085523128509521]","[0.2454746961593628, 0.35235595703125, -0.29583829641342163]","[0.24777111411094666, 0.43558230996131897, 0.028155390173196793]","[0.2426828145980835, 0.35653847455978394, -0.2683907747268677]","[0.22493219375610352, 0.532814621925354, 0.08052563667297363]","[0.20453770458698273, 0.5383141040802002, -0.08059430122375488]","[0.23431816697120667, 0.6367769837379456, 0.12323330342769623]","[0.22002391517162323, 0.6492690443992615, -0.13687846064567566]","[0.23251518607139587, 0.7294073104858398, 0.20060014724731445]","[0.20256225764751434, 0.7626350522041321, -0.10642103850841522]","[0.22593817114830017, 0.7443587183952332, 0.20456543564796448]","[0.18541300296783447, 0.7811235189437866, -0.10687302052974701]","[0.26986998319625854, 0.7553384900093079, 0.1574941724538803]","[0.23025603592395782, 0.7906705141067505, -0.1895192265510559]"
"[0.21414020657539368, 0.3375454246997833, -0.05448927730321884]","[0.20709577202796936, 0.335073322057724, -0.03944798558950424]","[0.20762154459953308, 0.33528950810432434, -0.039516519755125046]","[0.21174843609333038, 0.3358580768108368, -0.03954121842980385]","[0.20636101067066193, 0.3295804560184479, -0.062296826392412186]","[0.20559699833393097, 0.33006420731544495, -0.062295861542224884]","[0.2029440850019455, 0.32942190766334534, -0.06236608698964119]","[0.20842769742012024, 0.3370822072029114, 0.0384565033018589]","[0.19553932547569275, 0.33890196681022644, -0.06501712650060654]","[0.21586430072784424, 0.34739360213279724, -0.022951100021600723]","[0.20944428443908691, 0.347579687833786, -0.05316045880317688]","[0.21192841231822968, 0.394532173871994, 0.13357897102832794]","[0.18455208837985992, 0.38856592774391174, -0.12161611020565033]","[0.2298649102449417, 0.4586407244205475, 0.152445986866951]","[0.20836952328681946, 0.4440217614173889, -0.21434035897254944]","[0.24869322776794434, 0.49024996161460876, 0.07076601684093475]","[0.23852582275867462, 0.46115610003471375, -0.2758702039718628]","[0.25418347120285034, 0.5033682584762573, 0.060734737664461136]","[0.24499933421611786, 0.4714204967021942, -0.31044891476631165]","[0.253397136926651, 0.4966053366661072, 0.037941522896289825]","[0.24689170718193054, 0.46266281604766846, -0.3066481053829193]","[0.25111469626426697, 0.49187272787094116, 0.057642318308353424]","[0.24370212852954865, 0.45966535806655884, -0.2755957841873169]","[0.22443851828575134, 0.5310418605804443, 0.08441527187824249]","[0.20341543853282928, 0.5367958545684814, -0.0844188779592514]","[0.2330109179019928, 0.6352061033248901, 0.1277439296245575]","[0.21929402649402618, 0.643515944480896, -0.15945015847682953]","[0.23340025544166565, 0.7289829254150391, 0.20441243052482605]","[0.20331618189811707, 0.7622323632240295, -0.14893057942390442]","[0.2229383885860443, 0.7487243413925171, 0.207532599568367]","[0.1876676380634308, 0.7810382843017578, -0.1515733152627945]","[0.26777732372283936, 0.7556684613227844, 0.1515297144651413]","[0.23700129985809326, 0.785884439945221, -0.24450039863586426]"
"[0.21470415592193604, 0.3418583571910858, -0.06758914887905121]","[0.21011137962341309, 0.3356875479221344, -0.047095149755477905]","[0.21043817698955536, 0.3359018862247467, -0.04703619331121445]","[0.21164746582508087, 0.33638694882392883, -0.046993110328912735]","[0.2057095468044281, 0.33348506689071655, -0.09252042323350906]","[0.20459933578968048, 0.33379271626472473, -0.09251750260591507]","[0.20200972259044647, 0.3364256024360657, -0.09264030307531357]","[0.205213263630867, 0.3396112620830536, 0.014094660058617592]","[0.19393111765384674, 0.3406163454055786, -0.11742862313985825]","[0.21614126861095428, 0.35229870676994324, -0.04295659810304642]","[0.210405632853508, 0.352688193321228, -0.08967874944210052]","[0.20944249629974365, 0.3999691307544708, 0.10655348002910614]","[0.18471217155456543, 0.39997631311416626, -0.17337600886821747]","[0.22475416958332062, 0.4705297648906708, 0.14547787606716156]","[0.20377802848815918, 0.47462671995162964, -0.21864624321460724]","[0.24695417284965515, 0.5105725526809692, 0.07192601263523102]","[0.23536720871925354, 0.5158306360244751, -0.254902184009552]","[0.2538889944553375, 0.5240238308906555, 0.06332770735025406]","[0.2419397532939911, 0.5311868786811829, -0.2873363792896271]","[0.2544804811477661, 0.5190790891647339, 0.03738284111022949]","[0.24604305624961853, 0.5242155194282532, -0.28606852889060974]","[0.251304566860199, 0.5144802927970886, 0.05740811675786972]","[0.24283698201179504, 0.5188616514205933, -0.2552223801612854]","[0.22450518608093262, 0.5370138883590698, 0.08668597042560577]","[0.2076985090970993, 0.5403562188148499, -0.08669576048851013]","[0.23089663684368134, 0.6433402299880981, 0.14726485311985016]","[0.21992406249046326, 0.6516551971435547, -0.1481015533208847]","[0.23230203986167908, 0.7343161106109619, 0.2481757402420044]","[0.19958624243736267, 0.7665979266166687, -0.11398913711309433]","[0.22458843886852264, 0.7490755915641785, 0.2530440390110016]","[0.18503467738628387, 0.7846819162368774, -0.11453024297952652]","[0.26880377531051636, 0.7553202509880066, 0.19453026354312897]","[0.23549678921699524, 0.7874687314033508, -0.20950010418891907]"
"[0.21554458141326904, 0.34597155451774597, -0.07196718454360962]","[0.20987550914287567, 0.33788901567459106, -0.06434978544712067]","[0.20966438949108124, 0.3376445174217224, -0.06423398852348328]","[0.20964407920837402, 0.3374784290790558, -0.06418714672327042]","[0.20800849795341492, 0.3381529748439789, -0.11053357273340225]","[0.20545168220996857, 0.3385171592235565, -0.11053238064050674]","[0.20380282402038574, 0.33940011262893677, -0.11063450574874878]","[0.20276518166065216, 0.34324759244918823, -0.022885536774992943]","[0.1958390176296234, 0.34625113010406494, -0.1464102566242218]","[0.21700027585029602, 0.3568328022956848, -0.06513097137212753]","[0.21345600485801697, 0.3573437035083771, -0.10830076038837433]","[0.20723143219947815, 0.4047228693962097, 0.08061780035495758]","[0.18641725182533264, 0.41055962443351746, -0.204241544008255]","[0.22057989239692688, 0.4835895001888275, 0.13041634857654572]","[0.20171472430229187, 0.48370492458343506, -0.24180586636066437]","[0.24638624489307404, 0.5261169075965881, 0.08536607772111893]","[0.23682400584220886, 0.535442590713501, -0.2523033022880554]","[0.2536427974700928, 0.5389797687530518, 0.08313439786434174]","[0.24250471591949463, 0.5548102855682373, -0.28266462683677673]","[0.2556794285774231, 0.5343098044395447, 0.05847443267703056]","[0.2466946840286255, 0.5457514524459839, -0.28085726499557495]","[0.25226444005966187, 0.5295117497444153, 0.0721672922372818]","[0.24572864174842834, 0.5406149625778198, -0.25160494446754456]","[0.22393617033958435, 0.5415084362030029, 0.08519364148378372]","[0.20789113640785217, 0.5448290109634399, -0.08521997928619385]","[0.23103654384613037, 0.6441137194633484, 0.16433975100517273]","[0.21848110854625702, 0.6585056781768799, -0.10568369925022125]","[0.23255658149719238, 0.7328351140022278, 0.28260499238967896]","[0.19823652505874634, 0.768204927444458, -0.04486320540308952]","[0.22659221291542053, 0.7481454014778137, 0.2900351881980896]","[0.1856265366077423, 0.7864028811454773, -0.04277316853404045]","[0.2692577540874481, 0.7545670866966248, 0.2370947301387787]","[0.23535911738872528, 0.7898528575897217, -0.1321006715297699]"
"[0.21571984887123108, 0.34513330459594727, -0.15847787261009216]","[0.209123894572258, 0.33717674016952515, -0.14786019921302795]","[0.2087925672531128, 0.33682018518447876, -0.1478760987520218]","[0.20852169394493103, 0.336463063955307, -0.14789019525051117]","[0.20698857307434082, 0.33775705099105835, -0.17463405430316925]","[0.20514217019081116, 0.3379715383052826, -0.17464257776737213]","[0.20359542965888977, 0.3383401334285736, -0.17471180856227875]","[0.20092365145683289, 0.3417612612247467, -0.07896964251995087]","[0.19638405740261078, 0.3449602425098419, -0.1953786015510559]","[0.21695010364055634, 0.3559850752353668, -0.13067904114723206]","[0.2134016752243042, 0.35699662566185, -0.16489866375923157]","[0.2119077891111374, 0.4025295078754425, 0.024963874369859695]","[0.18522483110427856, 0.4138612151145935, -0.23119023442268372]","[0.22567351162433624, 0.4783827066421509, 0.09682365506887436]","[0.20231620967388153, 0.49512979388237, -0.25971049070358276]","[0.2481006383895874, 0.5096290111541748, 0.05067463591694832]","[0.23707075417041779, 0.5447393655776978, -0.27026328444480896]","[0.2552230954170227, 0.5245130658149719, 0.042099833488464355]","[0.24343669414520264, 0.5641206502914429, -0.29948222637176514]","[0.25640183687210083, 0.5176725387573242, 0.018640467897057533]","[0.24794073402881622, 0.559544563293457, -0.30447110533714294]","[0.2529635429382324, 0.5134096741676331, 0.03797044977545738]","[0.24570664763450623, 0.5511941313743591, -0.27174705266952515]","[0.22512587904930115, 0.5467044711112976, 0.08295847475528717]","[0.2076304703950882, 0.5500599145889282, -0.08303939551115036]","[0.23483896255493164, 0.6440649628639221, 0.19547271728515625]","[0.21528354287147522, 0.6619037985801697, -0.0790722519159317]","[0.23639678955078125, 0.7319938540458679, 0.34144848585128784]","[0.1970408707857132, 0.7701425552368164, -0.0051338933408260345]","[0.23118922114372253, 0.7473223209381104, 0.3520069718360901]","[0.18625953793525696, 0.787815511226654, -0.0023219971917569637]","[0.27071982622146606, 0.7537204623222351, 0.3000687062740326]","[0.2350343018770218, 0.7912589907646179, -0.09498827159404755]"
